Purchase Key,Date Key,Supplier Key,Stock Item Key,WWI Purchase Order ID,Ordered Outers,Ordered Quantity,Received Outers,Package,Is Order Finalized,Lineage Key
2396,1/9/2014,20,27,620,427,10248,427,Each,1,10
2404,1/10/2014,20,27,622,425,10200,425,Each,1,10
2413,1/13/2014,20,27,625,422,10128,422,Each,1,10
2421,1/14/2014,20,27,627,430,10320,430,Each,1,10
2429,1/15/2014,20,27,629,445,10680,445,Each,1,10
2437,1/16/2014,20,27,631,447,10728,447,Each,1,10
2445,1/17/2014,20,27,633,445,10680,445,Each,1,10
2452,1/18/2014,20,27,635,7,168,7,Each,1,10
2460,1/20/2014,20,27,637,464,11136,464,Each,1,10
2468,1/21/2014,20,27,639,467,11208,467,Each,1,10
2476,1/22/2014,20,27,641,465,11160,465,Each,1,10
2484,1/23/2014,20,27,643,471,11304,471,Each,1,10
2492,1/24/2014,20,27,645,479,11496,479,Each,1,10
2501,1/27/2014,20,27,648,484,11616,484,Each,1,10
2509,1/28/2014,20,27,650,482,11568,482,Each,1,10
2517,1/29/2014,20,27,652,486,11664,486,Each,1,10
2525,1/30/2014,20,27,654,497,11928,497,Each,1,10
2533,1/31/2014,20,27,656,516,12384,516,Each,1,10
2537,2/1/2014,20,27,658,3,72,3,Each,1,10
2544,2/3/2014,20,27,660,529,12696,529,Each,1,10
2552,2/4/2014,20,27,662,527,12648,527,Each,1,10
2560,2/5/2014,20,27,664,532,12768,532,Each,1,10
2568,2/6/2014,20,27,666,535,12840,535,Each,1,10
2576,2/7/2014,20,27,668,533,12792,533,Each,1,10
2581,2/8/2014,20,27,670,4,96,4,Each,1,10
2589,2/10/2014,20,27,672,535,12840,535,Each,1,10
2597,2/11/2014,20,27,674,534,12816,534,Each,1,10
2605,2/12/2014,20,27,676,542,13008,542,Each,1,10
2613,2/13/2014,20,27,678,547,13128,547,Each,1,10
2621,2/14/2014,20,27,680,548,13152,548,Each,1,10
2632,2/17/2014,20,27,683,546,13104,546,Each,1,10
2640,2/18/2014,20,27,685,552,13248,552,Each,1,10
2648,2/19/2014,20,27,687,552,13248,552,Each,1,10
2656,2/20/2014,20,27,689,551,13224,551,Each,1,10
2664,2/21/2014,20,27,691,553,13272,553,Each,1,10
2676,2/24/2014,20,27,695,553,13272,553,Each,1,10
2684,2/25/2014,20,27,697,565,13560,565,Each,1,10
2692,2/26/2014,20,27,699,569,13656,569,Each,1,10
2700,2/27/2014,20,27,701,569,13656,569,Each,1,10
2708,2/28/2014,20,27,703,577,13848,577,Each,1,10
2720,3/3/2014,20,27,707,577,13848,577,Each,1,10
2728,3/4/2014,20,27,709,575,13800,575,Each,1,10
2736,3/5/2014,20,27,711,573,13752,573,Each,1,10
2744,3/6/2014,20,27,713,571,13704,571,Each,1,10
2752,3/7/2014,20,27,715,578,13872,578,Each,1,10
2761,3/10/2014,20,27,718,574,13776,574,Each,1,10
2769,3/11/2014,20,27,720,572,13728,572,Each,1,10
2777,3/12/2014,20,27,722,577,13848,577,Each,1,10
2785,3/13/2014,20,27,724,575,13800,575,Each,1,10
2793,3/14/2014,20,27,726,573,13752,573,Each,1,10
2803,3/17/2014,20,27,730,574,13776,574,Each,1,10
2811,3/18/2014,20,27,732,580,13920,580,Each,1,10
2819,3/19/2014,20,27,734,578,13872,578,Each,1,10
2827,3/20/2014,20,27,736,582,13968,582,Each,1,10
2835,3/21/2014,20,27,738,588,14112,588,Each,1,10
2839,3/22/2014,20,27,740,4,96,4,Each,1,10
2846,3/24/2014,20,27,742,590,14160,590,Each,1,10
2854,3/25/2014,20,27,744,602,14448,602,Each,1,10
2862,3/26/2014,20,27,746,600,14400,600,Each,1,10
2870,3/27/2014,20,27,748,598,14352,598,Each,1,10
2878,3/28/2014,20,27,750,598,14352,598,Each,1,10
2888,3/31/2014,20,27,753,598,14352,598,Each,1,10
2896,4/1/2014,20,27,755,598,14352,598,Each,1,10
2904,4/2/2014,20,27,757,608,14592,608,Each,1,10
2912,4/3/2014,20,27,759,606,14544,606,Each,1,10
2920,4/4/2014,20,27,761,612,14688,612,Each,1,10
2933,4/7/2014,20,27,765,607,14568,607,Each,1,10
2941,4/8/2014,20,27,767,614,14736,614,Each,1,10
2949,4/9/2014,20,27,769,612,14688,612,Each,1,10
2957,4/10/2014,20,27,771,610,14640,610,Each,1,10
2965,4/11/2014,20,27,773,609,14616,609,Each,1,10
2968,4/12/2014,20,27,775,10,240,10,Each,1,10
2975,4/14/2014,20,27,777,631,15144,631,Each,1,10
2983,4/15/2014,20,27,779,639,15336,639,Each,1,10
2991,4/16/2014,20,27,781,655,15720,655,Each,1,10
2999,4/17/2014,20,27,783,660,15840,660,Each,1,10
3007,4/18/2014,20,27,785,671,16104,671,Each,1,10
3016,4/21/2014,20,27,788,667,16008,667,Each,1,10
3024,4/22/2014,20,27,790,680,16320,680,Each,1,10
3032,4/23/2014,20,27,792,686,16464,686,Each,1,10
3040,4/24/2014,20,27,794,693,16632,693,Each,1,10
3048,4/25/2014,20,27,796,691,16584,691,Each,1,10
3054,4/26/2014,20,27,798,15,360,15,Each,1,10
3062,4/28/2014,20,27,800,704,16896,704,Each,1,10
3070,4/29/2014,20,27,802,708,16992,708,Each,1,10
3078,4/30/2014,20,27,804,706,16944,706,Each,1,10
3086,5/1/2014,20,27,806,707,16968,707,Each,1,10
3094,5/2/2014,20,27,808,705,16920,705,Each,1,10
3100,5/3/2014,20,27,810,5,120,5,Each,1,10
3108,5/5/2014,20,27,812,721,17304,721,Each,1,10
3116,5/6/2014,20,27,814,719,17256,719,Each,1,10
3124,5/7/2014,20,27,816,735,17640,735,Each,1,10
3132,5/8/2014,20,27,818,742,17808,742,Each,1,10
3140,5/9/2014,20,27,820,750,18000,750,Each,1,10
3148,5/12/2014,20,27,822,755,18120,755,Each,1,10
3156,5/13/2014,20,27,824,753,18072,753,Each,1,10
3164,5/14/2014,20,27,826,755,18120,755,Each,1,10
3172,5/15/2014,20,27,828,753,18072,753,Each,1,10
3180,5/16/2014,20,27,830,756,18144,756,Each,1,10
3184,5/17/2014,20,27,832,10,240,10,Each,1,10
3191,5/19/2014,20,27,834,775,18600,775,Each,1,10
3199,5/20/2014,20,27,836,777,18648,777,Each,1,10
3208,5/21/2014,20,27,838,775,18600,775,Each,1,10
3217,5/22/2014,20,27,840,773,18552,773,Each,1,10
3226,5/23/2014,20,27,842,771,18504,771,Each,1,10
3237,5/26/2014,20,27,845,773,18552,773,Each,1,10
3246,5/27/2014,20,27,847,773,18552,773,Each,1,10
3255,5/28/2014,20,27,849,781,18744,781,Each,1,10
3264,5/29/2014,20,27,851,792,19008,792,Each,1,10
3273,5/30/2014,20,27,853,802,19248,802,Each,1,10
3277,5/31/2014,20,27,855,8,192,8,Each,1,10
3285,6/2/2014,20,27,857,808,19392,808,Each,1,10
3294,6/3/2014,20,27,859,811,19464,811,Each,1,10
3303,6/4/2014,20,27,861,809,19416,809,Each,1,10
3312,6/5/2014,20,27,863,807,19368,807,Each,1,10
3321,6/6/2014,20,27,865,814,19536,814,Each,1,10
3332,6/9/2014,20,27,868,815,19560,815,Each,1,10
3341,6/10/2014,20,27,870,813,19512,813,Each,1,10
3350,6/11/2014,20,27,872,811,19464,811,Each,1,10
3359,6/12/2014,20,27,874,812,19488,812,Each,1,10
3368,6/13/2014,20,27,876,815,19560,815,Each,1,10
3373,6/14/2014,20,27,878,3,72,3,Each,1,10
3382,6/16/2014,20,27,880,816,19584,816,Each,1,10
3391,6/17/2014,20,27,882,837,20088,837,Each,1,10
3400,6/18/2014,20,27,884,852,20448,852,Each,1,10
3409,6/19/2014,20,27,886,859,20616,859,Each,1,10
3418,6/20/2014,20,27,888,857,20568,857,Each,1,10
3428,6/23/2014,20,27,891,858,20592,858,Each,1,10
3437,6/24/2014,20,27,893,862,20688,862,Each,1,10
3446,6/25/2014,20,27,895,860,20640,860,Each,1,10
3455,6/26/2014,20,27,897,858,20592,858,Each,1,10
3464,6/27/2014,20,27,899,863,20712,863,Each,1,10
3476,6/30/2014,20,27,902,865,20760,865,Each,1,10
3485,7/1/2014,20,27,904,863,20712,863,Each,1,10
3494,7/2/2014,20,27,906,863,20712,863,Each,1,10
3503,7/3/2014,20,27,908,891,21384,891,Each,1,10
3512,7/4/2014,20,27,910,890,21360,890,Each,1,10
3525,7/7/2014,20,27,913,898,21552,898,Each,1,10
3534,7/8/2014,20,27,915,906,21744,906,Each,1,10
3543,7/9/2014,20,27,917,914,21936,914,Each,1,10
3552,7/10/2014,20,27,919,912,21888,912,Each,1,10
3561,7/11/2014,20,27,921,924,22176,924,Each,1,10
3575,7/14/2014,20,27,924,924,22176,924,Each,1,10
3584,7/15/2014,20,27,926,922,22128,922,Each,1,10
3593,7/16/2014,20,27,928,934,22416,934,Each,1,10
3602,7/17/2014,20,27,930,932,22368,932,Each,1,10
3611,7/18/2014,20,27,932,942,22608,942,Each,1,10
3623,7/21/2014,20,27,935,938,22512,938,Each,1,10
3632,7/22/2014,20,27,937,965,23160,965,Each,1,10
3641,7/23/2014,20,27,939,963,23112,963,Each,1,10
3650,7/24/2014,20,27,941,963,23112,963,Each,1,10
3659,7/25/2014,20,27,943,971,23304,971,Each,1,10
3666,7/26/2014,20,27,945,10,240,10,Each,1,10
3674,7/28/2014,20,27,947,983,23592,983,Each,1,10
3683,7/29/2014,20,27,949,991,23784,991,Each,1,10
3692,7/30/2014,20,27,951,998,23952,998,Each,1,10
3701,7/31/2014,20,27,953,996,23904,996,Each,1,10
3710,8/1/2014,20,27,955,997,23928,997,Each,1,10
3719,8/4/2014,20,27,957,996,23904,996,Each,1,10
3728,8/5/2014,20,27,959,996,23904,996,Each,1,10
3737,8/6/2014,20,27,961,1011,24264,1011,Each,1,10
3746,8/7/2014,20,27,963,1018,24432,1018,Each,1,10
3755,8/8/2014,20,27,965,1016,24384,1016,Each,1,10
3768,8/11/2014,20,27,969,1010,24240,1010,Each,1,10
3777,8/12/2014,20,27,971,1026,24624,1026,Each,1,10
3786,8/13/2014,20,27,973,1024,24576,1024,Each,1,10
3795,8/14/2014,20,27,975,1024,24576,1024,Each,1,10
3804,8/15/2014,20,27,977,1022,24528,1022,Each,1,10
3808,8/16/2014,20,27,979,12,288,12,Each,1,10
3816,8/18/2014,20,27,981,1042,25008,1042,Each,1,10
3825,8/19/2014,20,27,983,1046,25104,1046,Each,1,10
3834,8/20/2014,20,27,985,1052,25248,1052,Each,1,10
3843,8/21/2014,20,27,987,1050,25200,1050,Each,1,10
3852,8/22/2014,20,27,989,1048,25152,1048,Each,1,10
3866,8/25/2014,20,27,993,1050,25200,1050,Each,1,10
3875,8/26/2014,20,27,995,1058,25392,1058,Each,1,10
3884,8/27/2014,20,27,997,1062,25488,1062,Each,1,10
3893,8/28/2014,20,27,999,1068,25632,1068,Each,1,10
3902,8/29/2014,20,27,1001,1072,25728,1072,Each,1,10
3912,9/1/2014,20,27,1004,1078,25872,1078,Each,1,10
3921,9/2/2014,20,27,1006,1076,25824,1076,Each,1,10
3930,9/3/2014,20,27,1008,1104,26496,1104,Each,1,10
3939,9/4/2014,20,27,1010,1102,26448,1102,Each,1,10
3948,9/5/2014,20,27,1012,1114,26736,1114,Each,1,10
3959,9/8/2014,20,27,1015,1112,26688,1112,Each,1,10
3968,9/9/2014,20,27,1017,1115,26760,1115,Each,1,10
3977,9/10/2014,20,27,1019,1120,26880,1120,Each,1,10
3986,9/11/2014,20,27,1021,1118,26832,1118,Each,1,10
3995,9/12/2014,20,27,1023,1133,27192,1133,Each,1,10
4008,9/15/2014,20,27,1027,1127,27048,1127,Each,1,10
4017,9/16/2014,20,27,1029,1134,27216,1134,Each,1,10
4026,9/17/2014,20,27,1031,1132,27168,1132,Each,1,10
4035,9/18/2014,20,27,1033,1130,27120,1130,Each,1,10
4044,9/19/2014,20,27,1035,1132,27168,1132,Each,1,10
4054,9/22/2014,20,27,1038,1128,27072,1128,Each,1,10
4063,9/23/2014,20,27,1040,1127,27048,1127,Each,1,10
4072,9/24/2014,20,27,1042,1125,27000,1125,Each,1,10
4081,9/25/2014,20,27,1044,1140,27360,1140,Each,1,10
4090,9/26/2014,20,27,1046,1153,27672,1153,Each,1,10
4103,9/29/2014,20,27,1050,1147,27528,1147,Each,1,10
4112,9/30/2014,20,27,1052,1145,27480,1145,Each,1,10
4121,10/1/2014,20,27,1054,1143,27432,1143,Each,1,10
4130,10/2/2014,20,27,1056,1145,27480,1145,Each,1,10
4139,10/3/2014,20,27,1058,1143,27432,1143,Each,1,10
4156,10/6/2014,20,27,1062,1144,27456,1144,Each,1,10
4165,10/7/2014,20,27,1064,1142,27408,1142,Each,1,10
4174,10/8/2014,20,27,1066,1147,27528,1147,Each,1,10
4183,10/9/2014,20,27,1068,1145,27480,1145,Each,1,10
4192,10/10/2014,20,27,1070,1143,27432,1143,Each,1,10
4198,10/11/2014,20,27,1072,3,72,3,Each,1,10
4206,10/13/2014,20,27,1074,1146,27504,1146,Each,1,10
4215,10/14/2014,20,27,1076,1149,27576,1149,Each,1,10
4224,10/15/2014,20,27,1078,1147,27528,1147,Each,1,10
4233,10/16/2014,20,27,1080,1152,27648,1152,Each,1,10
4242,10/17/2014,20,27,1082,1150,27600,1150,Each,1,10
4253,10/20/2014,20,27,1086,1152,27648,1152,Each,1,10
4262,10/21/2014,20,27,1088,1150,27600,1150,Each,1,10
4271,10/22/2014,20,27,1090,1152,27648,1152,Each,1,10
4280,10/23/2014,20,27,1092,1157,27768,1157,Each,1,10
4289,10/24/2014,20,27,1094,1155,27720,1155,Each,1,10
4294,10/25/2014,20,27,1096,5,120,5,Each,1,10
4303,10/27/2014,20,27,1098,1158,27792,1158,Each,1,10
4312,10/28/2014,20,27,1100,1156,27744,1156,Each,1,10
4321,10/29/2014,20,27,1102,1164,27936,1164,Each,1,10
4330,10/30/2014,20,27,1104,1162,27888,1162,Each,1,10
4339,10/31/2014,20,27,1106,1174,28176,1174,Each,1,10
4355,11/3/2014,20,27,1110,1188,28512,1188,Each,1,10
4364,11/4/2014,20,27,1112,1186,28464,1186,Each,1,10
4373,11/5/2014,20,27,1114,1184,28416,1184,Each,1,10
4382,11/6/2014,20,27,1116,1189,28536,1189,Each,1,10
4391,11/7/2014,20,27,1118,1206,28944,1206,Each,1,10
4404,11/10/2014,20,27,1122,1201,28824,1201,Each,1,10
4413,11/11/2014,20,27,1124,1199,28776,1199,Each,1,10
4422,11/12/2014,20,27,1126,1203,28872,1203,Each,1,10
4431,11/13/2014,20,27,1128,1206,28944,1206,Each,1,10
4440,11/14/2014,20,27,1130,1204,28896,1204,Each,1,10
4455,11/17/2014,20,27,1134,1206,28944,1206,Each,1,10
4464,11/18/2014,20,27,1136,1212,29088,1212,Each,1,10
4473,11/19/2014,20,27,1138,1231,29544,1231,Each,1,10
4482,11/20/2014,20,27,1140,1239,29736,1239,Each,1,10
4491,11/21/2014,20,27,1142,1237,29688,1237,Each,1,10
4496,11/22/2014,20,27,1144,4,96,4,Each,1,10
4505,11/24/2014,20,27,1146,1241,29784,1241,Each,1,10
4514,11/25/2014,20,27,1148,1239,29736,1239,Each,1,10
4523,11/26/2014,20,27,1150,1237,29688,1237,Each,1,10
4532,11/27/2014,20,27,1152,1239,29736,1239,Each,1,10
4541,11/28/2014,20,27,1154,1237,29688,1237,Each,1,10
4544,11/29/2014,20,27,1156,6,144,6,Each,1,10
4553,12/1/2014,20,27,1158,1241,29784,1241,Each,1,10
4562,12/2/2014,20,27,1160,1248,29952,1248,Each,1,10
4571,12/3/2014,20,27,1162,1253,30072,1253,Each,1,10
4580,12/4/2014,20,27,1164,1251,30024,1251,Each,1,10
4589,12/5/2014,20,27,1166,1251,30024,1251,Each,1,10
4601,12/8/2014,20,27,1169,1249,29976,1249,Each,1,10
4610,12/9/2014,20,27,1171,1256,30144,1256,Each,1,10
4619,12/10/2014,20,27,1173,1260,30240,1260,Each,1,10
4628,12/11/2014,20,27,1175,1258,30192,1258,Each,1,10
4637,12/12/2014,20,27,1177,1256,30144,1256,Each,1,10
4650,12/15/2014,20,27,1181,1260,30240,1260,Each,1,10
4659,12/16/2014,20,27,1183,1274,30576,1274,Each,1,10
4668,12/17/2014,20,27,1185,1286,30864,1286,Each,1,10
4677,12/18/2014,20,27,1187,1287,30888,1287,Each,1,10
4686,12/19/2014,20,27,1189,1301,31224,1301,Each,1,10
4692,12/20/2014,20,27,1191,5,120,5,Each,1,10
4701,12/22/2014,20,27,1193,1319,31656,1319,Each,1,10
4710,12/23/2014,20,27,1195,1323,31752,1323,Each,1,10
4719,12/24/2014,20,27,1197,1321,31704,1321,Each,1,10
4728,12/25/2014,20,27,1199,1343,32232,1343,Each,1,10
4737,12/26/2014,20,27,1201,1343,32232,1343,Each,1,10
4741,12/27/2014,20,27,1203,5,120,5,Each,1,10
4749,12/29/2014,20,27,1205,1346,32304,1346,Each,1,10
4758,12/30/2014,20,27,1207,1344,32256,1344,Each,1,10
4767,12/31/2014,20,27,1209,1342,32208,1342,Each,1,10
2347,1/1/2014,20,16,607,516,5160,516,Each,1,10
2355,1/2/2014,20,16,609,514,5140,514,Each,1,10
2363,1/3/2014,20,16,611,527,5270,527,Each,1,10
2373,1/6/2014,20,16,614,523,5230,523,Each,1,10
2381,1/7/2014,20,16,616,530,5300,530,Each,1,10
2389,1/8/2014,20,16,618,537,5370,537,Each,1,10
2397,1/9/2014,20,16,620,546,5460,546,Each,1,10
2405,1/10/2014,20,16,622,544,5440,544,Each,1,10
2414,1/13/2014,20,16,625,545,5450,545,Each,1,10
2422,1/14/2014,20,16,627,549,5490,549,Each,1,10
2430,1/15/2014,20,16,629,566,5660,566,Each,1,10
2438,1/16/2014,20,16,631,564,5640,564,Each,1,10
2446,1/17/2014,20,16,633,567,5670,567,Each,1,10
2453,1/18/2014,20,16,635,10,100,10,Each,1,10
2461,1/20/2014,20,16,637,590,5900,590,Each,1,10
2469,1/21/2014,20,16,639,607,6070,607,Each,1,10
2477,1/22/2014,20,16,641,619,6190,619,Each,1,10
2485,1/23/2014,20,16,643,617,6170,617,Each,1,10
2493,1/24/2014,20,16,645,620,6200,620,Each,1,10
2494,1/25/2014,20,16,646,2,20,2,Each,1,10
2502,1/27/2014,20,16,648,644,6440,644,Each,1,10
2510,1/28/2014,20,16,650,642,6420,642,Each,1,10
2518,1/29/2014,20,16,652,650,6500,650,Each,1,10
2526,1/30/2014,20,16,654,661,6610,661,Each,1,10
2534,1/31/2014,20,16,656,659,6590,659,Each,1,10
2545,2/3/2014,20,16,660,653,6530,653,Each,1,10
2553,2/4/2014,20,16,662,651,6510,651,Each,1,10
2561,2/5/2014,20,16,664,649,6490,649,Each,1,10
2569,2/6/2014,20,16,666,657,6570,657,Each,1,10
2577,2/7/2014,20,16,668,655,6550,655,Each,1,10
2582,2/8/2014,20,16,670,6,60,6,Each,1,10
2590,2/10/2014,20,16,672,662,6620,662,Each,1,10
2598,2/11/2014,20,16,674,660,6600,660,Each,1,10
2606,2/12/2014,20,16,676,662,6620,662,Each,1,10
2614,2/13/2014,20,16,678,660,6600,660,Each,1,10
2622,2/14/2014,20,16,680,658,6580,658,Each,1,10
2633,2/17/2014,20,16,683,663,6630,663,Each,1,10
2641,2/18/2014,20,16,685,670,6700,670,Each,1,10
2649,2/19/2014,20,16,687,668,6680,668,Each,1,10
2657,2/20/2014,20,16,689,686,6860,686,Each,1,10
2665,2/21/2014,20,16,691,698,6980,698,Each,1,10
2669,2/22/2014,20,16,693,6,60,6,Each,1,10
2677,2/24/2014,20,16,695,702,7020,702,Each,1,10
2685,2/25/2014,20,16,697,713,7130,713,Each,1,10
2693,2/26/2014,20,16,699,711,7110,711,Each,1,10
2701,2/27/2014,20,16,701,720,7200,720,Each,1,10
2709,2/28/2014,20,16,703,718,7180,718,Each,1,10
2713,3/1/2014,20,16,705,2,20,2,Each,1,10
2721,3/3/2014,20,16,707,722,7220,722,Each,1,10
2729,3/4/2014,20,16,709,720,7200,720,Each,1,10
2737,3/5/2014,20,16,711,718,7180,718,Each,1,10
2745,3/6/2014,20,16,713,716,7160,716,Each,1,10
2753,3/7/2014,20,16,715,723,7230,723,Each,1,10
2762,3/10/2014,20,16,718,719,7190,719,Each,1,10
2770,3/11/2014,20,16,720,717,7170,717,Each,1,10
2778,3/12/2014,20,16,722,715,7150,715,Each,1,10
2786,3/13/2014,20,16,724,736,7360,736,Each,1,10
2794,3/14/2014,20,16,726,740,7400,740,Each,1,10
2796,3/15/2014,20,16,728,9,90,9,Each,1,10
2804,3/17/2014,20,16,730,753,7530,753,Each,1,10
2812,3/18/2014,20,16,732,763,7630,763,Each,1,10
2820,3/19/2014,20,16,734,773,7730,773,Each,1,10
2828,3/20/2014,20,16,736,793,7930,793,Each,1,10
2836,3/21/2014,20,16,738,811,8110,811,Each,1,10
2847,3/24/2014,20,16,742,805,8050,805,Each,1,10
2855,3/25/2014,20,16,744,808,8080,808,Each,1,10
2863,3/26/2014,20,16,746,817,8170,817,Each,1,10
2871,3/27/2014,20,16,748,825,8250,825,Each,1,10
2879,3/28/2014,20,16,750,833,8330,833,Each,1,10
2889,3/31/2014,20,16,753,829,8290,829,Each,1,10
2897,4/1/2014,20,16,755,833,8330,833,Each,1,10
2905,4/2/2014,20,16,757,831,8310,831,Each,1,10
2913,4/3/2014,20,16,759,830,8300,830,Each,1,10
2921,4/4/2014,20,16,761,828,8280,828,Each,1,10
2926,4/5/2014,20,16,763,3,30,3,Each,1,10
2934,4/7/2014,20,16,765,836,8360,836,Each,1,10
2942,4/8/2014,20,16,767,839,8390,839,Each,1,10
2950,4/9/2014,20,16,769,837,8370,837,Each,1,10
2958,4/10/2014,20,16,771,848,8480,848,Each,1,10
2966,4/11/2014,20,16,773,849,8490,849,Each,1,10
2976,4/14/2014,20,16,777,861,8610,861,Each,1,10
2984,4/15/2014,20,16,779,859,8590,859,Each,1,10
2992,4/16/2014,20,16,781,867,8670,867,Each,1,10
3000,4/17/2014,20,16,783,865,8650,865,Each,1,10
3008,4/18/2014,20,16,785,863,8630,863,Each,1,10
3017,4/21/2014,20,16,788,862,8620,862,Each,1,10
3025,4/22/2014,20,16,790,865,8650,865,Each,1,10
3033,4/23/2014,20,16,792,869,8690,869,Each,1,10
3041,4/24/2014,20,16,794,888,8880,888,Each,1,10
3049,4/25/2014,20,16,796,900,9000,900,Each,1,10
3055,4/26/2014,20,16,798,10,100,10,Each,1,10
3063,4/28/2014,20,16,800,909,9090,909,Each,1,10
3071,4/29/2014,20,16,802,908,9080,908,Each,1,10
3079,4/30/2014,20,16,804,906,9060,906,Each,1,10
3087,5/1/2014,20,16,806,915,9150,915,Each,1,10
3095,5/2/2014,20,16,808,922,9220,922,Each,1,10
3101,5/3/2014,20,16,810,10,100,10,Each,1,10
3109,5/5/2014,20,16,812,932,9320,932,Each,1,10
3117,5/6/2014,20,16,814,935,9350,935,Each,1,10
3125,5/7/2014,20,16,816,933,9330,933,Each,1,10
3133,5/8/2014,20,16,818,931,9310,931,Each,1,10
3141,5/9/2014,20,16,820,929,9290,929,Each,1,10
3149,5/12/2014,20,16,822,927,9270,927,Each,1,10
3157,5/13/2014,20,16,824,926,9260,926,Each,1,10
3165,5/14/2014,20,16,826,944,9440,944,Each,1,10
3173,5/15/2014,20,16,828,942,9420,942,Each,1,10
3181,5/16/2014,20,16,830,950,9500,950,Each,1,10
3192,5/19/2014,20,16,834,956,9560,956,Each,1,10
3200,5/20/2014,20,16,836,954,9540,954,Each,1,10
3209,5/21/2014,20,16,838,953,9530,953,Each,1,10
3218,5/22/2014,20,16,840,951,9510,951,Each,1,10
3227,5/23/2014,20,16,842,958,9580,958,Each,1,10
3238,5/26/2014,20,16,845,954,9540,954,Each,1,10
3247,5/27/2014,20,16,847,957,9570,957,Each,1,10
3256,5/28/2014,20,16,849,973,9730,973,Each,1,10
3265,5/29/2014,20,16,851,971,9710,971,Each,1,10
3274,5/30/2014,20,16,853,979,9790,979,Each,1,10
3286,6/2/2014,20,16,857,986,9860,986,Each,1,10
3295,6/3/2014,20,16,859,984,9840,984,Each,1,10
3304,6/4/2014,20,16,861,1009,10090,1009,Each,1,10
3313,6/5/2014,20,16,863,1025,10250,1025,Each,1,10
3322,6/6/2014,20,16,865,1039,10390,1039,Each,1,10
3333,6/9/2014,20,16,868,1035,10350,1035,Each,1,10
3342,6/10/2014,20,16,870,1041,10410,1041,Each,1,10
3351,6/11/2014,20,16,872,1059,10590,1059,Each,1,10
3360,6/12/2014,20,16,874,1057,10570,1057,Each,1,10
3369,6/13/2014,20,16,876,1060,10600,1060,Each,1,10
3374,6/14/2014,20,16,878,9,90,9,Each,1,10
3383,6/16/2014,20,16,880,1075,10750,1075,Each,1,10
3392,6/17/2014,20,16,882,1076,10760,1076,Each,1,10
3401,6/18/2014,20,16,884,1077,10770,1077,Each,1,10
3410,6/19/2014,20,16,886,1075,10750,1075,Each,1,10
3419,6/20/2014,20,16,888,1073,10730,1073,Each,1,10
3429,6/23/2014,20,16,891,1080,10800,1080,Each,1,10
3438,6/24/2014,20,16,893,1097,10970,1097,Each,1,10
3447,6/25/2014,20,16,895,1099,10990,1099,Each,1,10
3456,6/26/2014,20,16,897,1106,11060,1106,Each,1,10
3465,6/27/2014,20,16,899,1108,11080,1108,Each,1,10
3477,6/30/2014,20,16,902,1104,11040,1104,Each,1,10
3486,7/1/2014,20,16,904,1102,11020,1102,Each,1,10
3495,7/2/2014,20,16,906,1103,11030,1103,Each,1,10
3504,7/3/2014,20,16,908,1115,11150,1115,Each,1,10
3513,7/4/2014,20,16,910,1126,11260,1126,Each,1,10
3526,7/7/2014,20,16,913,1122,11220,1122,Each,1,10
3535,7/8/2014,20,16,915,1124,11240,1124,Each,1,10
3544,7/9/2014,20,16,917,1122,11220,1122,Each,1,10
3553,7/10/2014,20,16,919,1121,11210,1121,Each,1,10
3562,7/11/2014,20,16,921,1120,11200,1120,Each,1,10
3576,7/14/2014,20,16,924,1128,11280,1128,Each,1,10
3585,7/15/2014,20,16,926,1133,11330,1133,Each,1,10
3594,7/16/2014,20,16,928,1139,11390,1139,Each,1,10
3603,7/17/2014,20,16,930,1160,11600,1160,Each,1,10
3612,7/18/2014,20,16,932,1158,11580,1158,Each,1,10
3624,7/21/2014,20,16,935,1156,11560,1156,Each,1,10
3633,7/22/2014,20,16,937,1154,11540,1154,Each,1,10
3642,7/23/2014,20,16,939,1152,11520,1152,Each,1,10
3651,7/24/2014,20,16,941,1150,11500,1150,Each,1,10
3660,7/25/2014,20,16,943,1148,11480,1148,Each,1,10
3675,7/28/2014,20,16,947,1150,11500,1150,Each,1,10
3684,7/29/2014,20,16,949,1153,11530,1153,Each,1,10
3693,7/30/2014,20,16,951,1163,11630,1163,Each,1,10
3702,7/31/2014,20,16,953,1161,11610,1161,Each,1,10
3711,8/1/2014,20,16,955,1159,11590,1159,Each,1,10
3720,8/4/2014,20,16,957,1168,11680,1168,Each,1,10
3729,8/5/2014,20,16,959,1170,11700,1170,Each,1,10
3738,8/6/2014,20,16,961,1174,11740,1174,Each,1,10
3747,8/7/2014,20,16,963,1172,11720,1172,Each,1,10
3756,8/8/2014,20,16,965,1170,11700,1170,Each,1,10
3760,8/9/2014,20,16,967,5,50,5,Each,1,10
3769,8/11/2014,20,16,969,1176,11760,1176,Each,1,10
3778,8/12/2014,20,16,971,1177,11770,1177,Each,1,10
3787,8/13/2014,20,16,973,1184,11840,1184,Each,1,10
3796,8/14/2014,20,16,975,1182,11820,1182,Each,1,10
3805,8/15/2014,20,16,977,1180,11800,1180,Each,1,10
3817,8/18/2014,20,16,981,1177,11770,1177,Each,1,10
3826,8/19/2014,20,16,983,1177,11770,1177,Each,1,10
3835,8/20/2014,20,16,985,1181,11810,1181,Each,1,10
