Purchase_Key,DATE_TEMP,Supplier_Key,Stock_Item_Key,WWI_Purchase_Order_ID,Ordered_Outers,Ordered_Quantity,Received_Outers,Package,Is_Order_Finalized,Lineage_Key
4067,09-24-2014,17,140,1041,727,8724,727,Carton,1,10
4076,09-25-2014,17,140,1043,748,8976,748,Carton,1,10
4085,09-26-2014,17,140,1045,761,9132,761,Carton,1,10
4093,09-27-2014,17,140,1047,3,36,3,Carton,1,10
4098,09-29-2014,17,140,1049,760,9120,760,Carton,1,10
4107,09-30-2014,17,140,1051,756,9072,756,Carton,1,10
4116,10-01-2014,17,140,1053,759,9108,759,Carton,1,10
4125,10-02-2014,17,140,1055,755,9060,755,Carton,1,10
4134,10-03-2014,17,140,1057,758,9096,758,Carton,1,10
4143,10-04-2014,17,140,1059,3,36,3,Carton,1,10
4151,10-06-2014,17,140,1061,770,9240,770,Carton,1,10
4160,10-07-2014,17,140,1063,775,9300,775,Carton,1,10
4169,10-08-2014,17,140,1065,771,9252,771,Carton,1,10
4178,10-09-2014,17,140,1067,778,9336,778,Carton,1,10
4187,10-10-2014,17,140,1069,781,9372,781,Carton,1,10
4195,10-11-2014,17,140,1071,4,48,4,Carton,1,10
4201,10-13-2014,17,140,1073,797,9564,797,Carton,1,10
4210,10-14-2014,17,140,1075,799,9588,799,Carton,1,10
4219,10-15-2014,17,140,1077,809,9708,809,Carton,1,10
4228,10-16-2014,17,140,1079,805,9660,805,Carton,1,10
4237,10-17-2014,17,140,1081,811,9732,811,Carton,1,10
4248,10-20-2014,17,140,1085,815,9780,815,Carton,1,10
4257,10-21-2014,17,140,1087,813,9756,813,Carton,1,10
4266,10-22-2014,17,140,1089,813,9756,813,Carton,1,10
4275,10-23-2014,17,140,1091,810,9720,810,Carton,1,10
4284,10-24-2014,17,140,1093,806,9672,806,Carton,1,10
4298,10-27-2014,17,140,1097,798,9576,798,Carton,1,10
4307,10-28-2014,17,140,1099,801,9612,801,Carton,1,10
4316,10-29-2014,17,140,1101,797,9564,797,Carton,1,10
4325,10-30-2014,17,140,1103,793,9516,793,Carton,1,10
4334,10-31-2014,17,140,1105,793,9516,793,Carton,1,10
4350,11-03-2014,17,140,1109,785,9420,785,Carton,1,10
4359,11-04-2014,17,140,1111,786,9432,786,Carton,1,10
4368,11-05-2014,17,140,1113,790,9480,790,Carton,1,10
4377,11-06-2014,17,140,1115,789,9468,789,Carton,1,10
4386,11-07-2014,17,140,1117,785,9420,785,Carton,1,10
4393,11-08-2014,17,140,1119,11,132,11,Carton,1,10
4399,11-10-2014,17,140,1121,807,9684,807,Carton,1,10
4408,11-11-2014,17,140,1123,803,9636,803,Carton,1,10
4417,11-12-2014,17,140,1125,803,9636,803,Carton,1,10
4426,11-13-2014,17,140,1127,799,9588,799,Carton,1,10
4435,11-14-2014,17,140,1129,828,9936,828,Carton,1,10
4443,11-15-2014,17,140,1131,3,36,3,Carton,1,10
4450,11-17-2014,17,140,1133,850,10200,850,Carton,1,10
4459,11-18-2014,17,140,1135,857,10284,857,Carton,1,10
4468,11-19-2014,17,140,1137,859,10308,859,Carton,1,10
4477,11-20-2014,17,140,1139,860,10320,860,Carton,1,10
4486,11-21-2014,17,140,1141,865,10380,865,Carton,1,10
4500,11-24-2014,17,140,1145,863,10356,863,Carton,1,10
4509,11-25-2014,17,140,1147,859,10308,859,Carton,1,10
4518,11-26-2014,17,140,1149,860,10320,860,Carton,1,10
4527,11-27-2014,17,140,1151,856,10272,856,Carton,1,10
4536,11-28-2014,17,140,1153,858,10296,858,Carton,1,10
4543,11-29-2014,17,140,1155,3,36,3,Carton,1,10
4548,12-01-2014,17,140,1157,857,10284,857,Carton,1,10
4557,12-02-2014,17,140,1159,853,10236,853,Carton,1,10
4566,12-03-2014,17,140,1161,860,10320,860,Carton,1,10
4575,12-04-2014,17,140,1163,865,10380,865,Carton,1,10
4584,12-05-2014,17,140,1165,869,10428,869,Carton,1,10
4591,12-06-2014,17,140,1167,4,48,4,Carton,1,10
4596,12-08-2014,17,140,1168,874,10488,874,Carton,1,10
4605,12-09-2014,17,140,1170,879,10548,879,Carton,1,10
4614,12-10-2014,17,140,1172,875,10500,875,Carton,1,10
4623,12-11-2014,17,140,1174,875,10500,875,Carton,1,10
4632,12-12-2014,17,140,1176,871,10452,871,Carton,1,10
4645,12-15-2014,17,140,1180,881,10572,881,Carton,1,10
4654,12-16-2014,17,140,1182,877,10524,877,Carton,1,10
4663,12-17-2014,17,140,1184,881,10572,881,Carton,1,10
4672,12-18-2014,17,140,1186,891,10692,891,Carton,1,10
4681,12-19-2014,17,140,1188,900,10800,900,Carton,1,10
4696,12-22-2014,17,140,1192,892,10704,892,Carton,1,10
4705,12-23-2014,17,140,1194,888,10656,888,Carton,1,10
4714,12-24-2014,17,140,1196,888,10656,888,Carton,1,10
4723,12-25-2014,17,140,1198,891,10692,891,Carton,1,10
4732,12-26-2014,17,140,1200,892,10704,892,Carton,1,10
4744,12-29-2014,17,140,1204,884,10608,884,Carton,1,10
4753,12-30-2014,17,140,1206,881,10572,881,Carton,1,10
4762,12-31-2014,17,140,1208,887,10644,887,Carton,1,10
3207,05-21-2014,20,36,838,16,400,16,Each,1,10
3216,05-22-2014,20,36,840,22,550,22,Each,1,10
3225,05-23-2014,20,36,842,25,625,25,Each,1,10
3236,05-26-2014,20,36,845,42,1050,42,Each,1,10
3245,05-27-2014,20,36,847,39,975,39,Each,1,10
3254,05-28-2014,20,36,849,45,1125,45,Each,1,10
3263,05-29-2014,20,36,851,42,1050,42,Each,1,10
3272,05-30-2014,20,36,853,39,975,39,Each,1,10
3284,06-02-2014,20,36,857,50,1250,50,Each,1,10
3293,06-03-2014,20,36,859,47,1175,47,Each,1,10
3302,06-04-2014,20,36,861,76,1900,76,Each,1,10
3311,06-05-2014,20,36,863,80,2000,80,Each,1,10
3320,06-06-2014,20,36,865,105,2625,105,Each,1,10
3331,06-09-2014,20,36,868,99,2475,99,Each,1,10
3340,06-10-2014,20,36,870,96,2400,96,Each,1,10
3349,06-11-2014,20,36,872,93,2325,93,Each,1,10
3358,06-12-2014,20,36,874,90,2250,90,Each,1,10
3367,06-13-2014,20,36,876,95,2375,95,Each,1,10
3381,06-16-2014,20,36,880,87,2175,87,Each,1,10
3390,06-17-2014,20,36,882,91,2275,91,Each,1,10
3399,06-18-2014,20,36,884,88,2200,88,Each,1,10
3408,06-19-2014,20,36,886,85,2125,85,Each,1,10
3417,06-20-2014,20,36,888,88,2200,88,Each,1,10
3420,06-21-2014,20,36,889,4,100,4,Each,1,10
3427,06-23-2014,20,36,891,95,2375,95,Each,1,10
3436,06-24-2014,20,36,893,93,2325,93,Each,1,10
3445,06-25-2014,20,36,895,112,2800,112,Each,1,10
3454,06-26-2014,20,36,897,117,2925,117,Each,1,10
3463,06-27-2014,20,36,899,114,2850,114,Each,1,10
3475,06-30-2014,20,36,902,108,2700,108,Each,1,10
3484,07-01-2014,20,36,904,112,2800,112,Each,1,10
3493,07-02-2014,20,36,906,140,3500,140,Each,1,10
3502,07-03-2014,20,36,908,169,4225,169,Each,1,10
3511,07-04-2014,20,36,910,166,4150,166,Each,1,10
3524,07-07-2014,20,36,913,171,4275,171,Each,1,10
3533,07-08-2014,20,36,915,168,4200,168,Each,1,10
3542,07-09-2014,20,36,917,170,4250,170,Each,1,10
3551,07-10-2014,20,36,919,167,4175,167,Each,1,10
3560,07-11-2014,20,36,921,168,4200,168,Each,1,10
3574,07-14-2014,20,36,924,167,4175,167,Each,1,10
3583,07-15-2014,20,36,926,164,4100,164,Each,1,10
3592,07-16-2014,20,36,928,174,4350,174,Each,1,10
3601,07-17-2014,20,36,930,181,4525,181,Each,1,10
3610,07-18-2014,20,36,932,186,4650,186,Each,1,10
3622,07-21-2014,20,36,935,187,4675,187,Each,1,10
3631,07-22-2014,20,36,937,190,4750,190,Each,1,10
3640,07-23-2014,20,36,939,196,4900,196,Each,1,10
3649,07-24-2014,20,36,941,200,5000,200,Each,1,10
3658,07-25-2014,20,36,943,198,4950,198,Each,1,10
3673,07-28-2014,20,36,947,189,4725,189,Each,1,10
3682,07-29-2014,20,36,949,190,4750,190,Each,1,10
3691,07-30-2014,20,36,951,199,4975,199,Each,1,10
3700,07-31-2014,20,36,953,196,4900,196,Each,1,10
3709,08-01-2014,20,36,955,201,5025,201,Each,1,10
3718,08-04-2014,20,36,957,198,4950,198,Each,1,10
3727,08-05-2014,20,36,959,211,5275,211,Each,1,10
3736,08-06-2014,20,36,961,215,5375,215,Each,1,10
3745,08-07-2014,20,36,963,212,5300,212,Each,1,10
3754,08-08-2014,20,36,965,220,5500,220,Each,1,10
3767,08-11-2014,20,36,969,211,5275,211,Each,1,10
3776,08-12-2014,20,36,971,214,5350,214,Each,1,10
3785,08-13-2014,20,36,973,217,5425,217,Each,1,10
3794,08-14-2014,20,36,975,214,5350,214,Each,1,10
3803,08-15-2014,20,36,977,212,5300,212,Each,1,10
3807,08-16-2014,20,36,979,6,150,6,Each,1,10
3815,08-18-2014,20,36,981,215,5375,215,Each,1,10
3824,08-19-2014,20,36,983,212,5300,212,Each,1,10
3833,08-20-2014,20,36,985,209,5225,209,Each,1,10
3842,08-21-2014,20,36,987,206,5150,206,Each,1,10
3851,08-22-2014,20,36,989,213,5325,213,Each,1,10
3857,08-23-2014,20,36,991,20,500,20,Each,1,10
3865,08-25-2014,20,36,993,240,6000,240,Each,1,10
3874,08-26-2014,20,36,995,237,5925,237,Each,1,10
3883,08-27-2014,20,36,997,234,5850,234,Each,1,10
3892,08-28-2014,20,36,999,234,5850,234,Each,1,10
3901,08-29-2014,20,36,1001,239,5975,239,Each,1,10
3911,09-01-2014,20,36,1004,239,5975,239,Each,1,10
3920,09-02-2014,20,36,1006,249,6225,249,Each,1,10
3929,09-03-2014,20,36,1008,255,6375,255,Each,1,10
3938,09-04-2014,20,36,1010,252,6300,252,Each,1,10
3947,09-05-2014,20,36,1012,259,6475,259,Each,1,10
3958,09-08-2014,20,36,1015,253,6325,253,Each,1,10
3967,09-09-2014,20,36,1017,253,6325,253,Each,1,10
3976,09-10-2014,20,36,1019,256,6400,256,Each,1,10
3985,09-11-2014,20,36,1021,253,6325,253,Each,1,10
3994,09-12-2014,20,36,1023,250,6250,250,Each,1,10
3999,09-13-2014,20,36,1025,3,75,3,Each,1,10
4007,09-15-2014,20,36,1027,259,6475,259,Each,1,10
4016,09-16-2014,20,36,1029,264,6600,264,Each,1,10
4025,09-17-2014,20,36,1031,264,6600,264,Each,1,10
4034,09-18-2014,20,36,1033,261,6525,261,Each,1,10
4043,09-19-2014,20,36,1035,265,6625,265,Each,1,10
4053,09-22-2014,20,36,1038,265,6625,265,Each,1,10
4062,09-23-2014,20,36,1040,262,6550,262,Each,1,10
4071,09-24-2014,20,36,1042,259,6475,259,Each,1,10
4080,09-25-2014,20,36,1044,273,6825,273,Each,1,10
4089,09-26-2014,20,36,1046,274,6850,274,Each,1,10
4095,09-27-2014,20,36,1048,5,125,5,Each,1,10
4102,09-29-2014,20,36,1050,288,7200,288,Each,1,10
4111,09-30-2014,20,36,1052,285,7125,285,Each,1,10
4120,10-01-2014,20,36,1054,302,7550,302,Each,1,10
4129,10-02-2014,20,36,1056,299,7475,299,Each,1,10
4138,10-03-2014,20,36,1058,297,7425,297,Each,1,10
4147,10-04-2014,20,36,1060,8,200,8,Each,1,10
4155,10-06-2014,20,36,1062,302,7550,302,Each,1,10
4164,10-07-2014,20,36,1064,299,7475,299,Each,1,10
4173,10-08-2014,20,36,1066,299,7475,299,Each,1,10
4182,10-09-2014,20,36,1068,302,7550,302,Each,1,10
4191,10-10-2014,20,36,1070,299,7475,299,Each,1,10
4205,10-13-2014,20,36,1074,296,7400,296,Each,1,10
4214,10-14-2014,20,36,1076,293,7325,293,Each,1,10
4223,10-15-2014,20,36,1078,295,7375,295,Each,1,10
4232,10-16-2014,20,36,1080,318,7950,318,Each,1,10
4241,10-17-2014,20,36,1082,315,7875,315,Each,1,10
4252,10-20-2014,20,36,1086,327,8175,327,Each,1,10
4261,10-21-2014,20,36,1088,343,8575,343,Each,1,10
4270,10-22-2014,20,36,1090,345,8625,345,Each,1,10
4279,10-23-2014,20,36,1092,360,9000,360,Each,1,10
4288,10-24-2014,20,36,1094,357,8925,357,Each,1,10
4302,10-27-2014,20,36,1098,354,8850,354,Each,1,10
4311,10-28-2014,20,36,1100,351,8775,351,Each,1,10
4320,10-29-2014,20,36,1102,353,8825,353,Each,1,10
4329,10-30-2014,20,36,1104,360,9000,360,Each,1,10
4338,10-31-2014,20,36,1106,361,9025,361,Each,1,10
4346,11-01-2014,20,36,1108,3,75,3,Each,1,10
4354,11-03-2014,20,36,1110,364,9100,364,Each,1,10
4363,11-04-2014,20,36,1112,379,9475,379,Each,1,10
4372,11-05-2014,20,36,1114,384,9600,384,Each,1,10
4381,11-06-2014,20,36,1116,385,9625,385,Each,1,10
4390,11-07-2014,20,36,1118,384,9600,384,Each,1,10
4395,11-08-2014,20,36,1120,19,475,19,Each,1,10
4403,11-10-2014,20,36,1122,406,10150,406,Each,1,10
4412,11-11-2014,20,36,1124,410,10250,410,Each,1,10
4421,11-12-2014,20,36,1126,412,10300,412,Each,1,10
4430,11-13-2014,20,36,1128,409,10225,409,Each,1,10
4439,11-14-2014,20,36,1130,425,10625,425,Each,1,10
4446,11-15-2014,20,36,1132,3,75,3,Each,1,10
4454,11-17-2014,20,36,1134,428,10700,428,Each,1,10
4463,11-18-2014,20,36,1136,425,10625,425,Each,1,10
4472,11-19-2014,20,36,1138,430,10750,430,Each,1,10
4481,11-20-2014,20,36,1140,427,10675,427,Each,1,10
4490,11-21-2014,20,36,1142,437,10925,437,Each,1,10
4504,11-24-2014,20,36,1146,432,10800,432,Each,1,10
4513,11-25-2014,20,36,1148,439,10975,439,Each,1,10
4522,11-26-2014,20,36,1150,442,11050,442,Each,1,10
4531,11-27-2014,20,36,1152,443,11075,443,Each,1,10
4540,11-28-2014,20,36,1154,440,11000,440,Each,1,10
4552,12-01-2014,20,36,1158,435,10875,435,Each,1,10
4561,12-02-2014,20,36,1160,440,11000,440,Each,1,10
4570,12-03-2014,20,36,1162,437,10925,437,Each,1,10
4579,12-04-2014,20,36,1164,437,10925,437,Each,1,10
4588,12-05-2014,20,36,1166,434,10850,434,Each,1,10
4600,12-08-2014,20,36,1169,434,10850,434,Each,1,10
4609,12-09-2014,20,36,1171,431,10775,431,Each,1,10
4618,12-10-2014,20,36,1173,433,10825,433,Each,1,10
4627,12-11-2014,20,36,1175,430,10750,430,Each,1,10
4636,12-12-2014,20,36,1177,430,10750,430,Each,1,10
4649,12-15-2014,20,36,1181,434,10850,434,Each,1,10
4658,12-16-2014,20,36,1183,431,10775,431,Each,1,10
4667,12-17-2014,20,36,1185,428,10700,428,Each,1,10
4676,12-18-2014,20,36,1187,442,11050,442,Each,1,10
4685,12-19-2014,20,36,1189,451,11275,451,Each,1,10
4691,12-20-2014,20,36,1191,6,150,6,Each,1,10
4700,12-22-2014,20,36,1193,471,11775,471,Each,1,10
4709,12-23-2014,20,36,1195,483,12075,483,Each,1,10
4718,12-24-2014,20,36,1197,490,12250,490,Each,1,10
4727,12-25-2014,20,36,1199,501,12525,501,Each,1,10
4736,12-26-2014,20,36,1201,507,12675,507,Each,1,10
4748,12-29-2014,20,36,1205,500,12500,500,Each,1,10
4757,12-30-2014,20,36,1207,497,12425,497,Each,1,10
4766,12-31-2014,20,36,1209,496,12400,496,Each,1,10
2346,01-01-2014,20,27,607,430,10320,430,Each,1,10
2354,01-02-2014,20,27,609,428,10272,428,Each,1,10
2362,01-03-2014,20,27,611,436,10464,436,Each,1,10
2372,01-06-2014,20,27,614,432,10368,432,Each,1,10
2380,01-07-2014,20,27,616,431,10344,431,Each,1,10
2388,01-08-2014,20,27,618,429,10296,429,Each,1,10
2396,01-09-2014,20,27,620,427,10248,427,Each,1,10
2404,01-10-2014,20,27,622,425,10200,425,Each,1,10
2413,01-13-2014,20,27,625,422,10128,422,Each,1,10
2421,01-14-2014,20,27,627,430,10320,430,Each,1,10
2429,01-15-2014,20,27,629,445,10680,445,Each,1,10
2437,01-16-2014,20,27,631,447,10728,447,Each,1,10
2445,01-17-2014,20,27,633,445,10680,445,Each,1,10
2452,01-18-2014,20,27,635,7,168,7,Each,1,10
2460,01-20-2014,20,27,637,464,11136,464,Each,1,10
2468,01-21-2014,20,27,639,467,11208,467,Each,1,10
2476,01-22-2014,20,27,641,465,11160,465,Each,1,10
2484,01-23-2014,20,27,643,471,11304,471,Each,1,10
2492,01-24-2014,20,27,645,479,11496,479,Each,1,10
2501,01-27-2014,20,27,648,484,11616,484,Each,1,10
2509,01-28-2014,20,27,650,482,11568,482,Each,1,10
2517,01-29-2014,20,27,652,486,11664,486,Each,1,10
2525,01-30-2014,20,27,654,497,11928,497,Each,1,10
2533,01-31-2014,20,27,656,516,12384,516,Each,1,10
2537,02-01-2014,20,27,658,3,72,3,Each,1,10
2544,02-03-2014,20,27,660,529,12696,529,Each,1,10
2552,02-04-2014,20,27,662,527,12648,527,Each,1,10
2560,02-05-2014,20,27,664,532,12768,532,Each,1,10
2568,02-06-2014,20,27,666,535,12840,535,Each,1,10
2576,02-07-2014,20,27,668,533,12792,533,Each,1,10
2581,02-08-2014,20,27,670,4,96,4,Each,1,10
2589,02-10-2014,20,27,672,535,12840,535,Each,1,10
2597,02-11-2014,20,27,674,534,12816,534,Each,1,10
2605,02-12-2014,20,27,676,542,13008,542,Each,1,10
2613,02-13-2014,20,27,678,547,13128,547,Each,1,10
2621,02-14-2014,20,27,680,548,13152,548,Each,1,10
2632,02-17-2014,20,27,683,546,13104,546,Each,1,10
2640,02-18-2014,20,27,685,552,13248,552,Each,1,10
2648,02-19-2014,20,27,687,552,13248,552,Each,1,10
2656,02-20-2014,20,27,689,551,13224,551,Each,1,10
2664,02-21-2014,20,27,691,553,13272,553,Each,1,10
2676,02-24-2014,20,27,695,553,13272,553,Each,1,10
2684,02-25-2014,20,27,697,565,13560,565,Each,1,10
2692,02-26-2014,20,27,699,569,13656,569,Each,1,10
2700,02-27-2014,20,27,701,569,13656,569,Each,1,10
2708,02-28-2014,20,27,703,577,13848,577,Each,1,10
2720,03-03-2014,20,27,707,577,13848,577,Each,1,10
2728,03-04-2014,20,27,709,575,13800,575,Each,1,10
2736,03-05-2014,20,27,711,573,13752,573,Each,1,10
2744,03-06-2014,20,27,713,571,13704,571,Each,1,10
2752,03-07-2014,20,27,715,578,13872,578,Each,1,10
2761,03-10-2014,20,27,718,574,13776,574,Each,1,10
2769,03-11-2014,20,27,720,572,13728,572,Each,1,10
2777,03-12-2014,20,27,722,577,13848,577,Each,1,10
2785,03-13-2014,20,27,724,575,13800,575,Each,1,10
2793,03-14-2014,20,27,726,573,13752,573,Each,1,10
2803,03-17-2014,20,27,730,574,13776,574,Each,1,10
2811,03-18-2014,20,27,732,580,13920,580,Each,1,10
2819,03-19-2014,20,27,734,578,13872,578,Each,1,10
2827,03-20-2014,20,27,736,582,13968,582,Each,1,10
2835,03-21-2014,20,27,738,588,14112,588,Each,1,10
2839,03-22-2014,20,27,740,4,96,4,Each,1,10
2846,03-24-2014,20,27,742,590,14160,590,Each,1,10
2854,03-25-2014,20,27,744,602,14448,602,Each,1,10
2862,03-26-2014,20,27,746,600,14400,600,Each,1,10
2870,03-27-2014,20,27,748,598,14352,598,Each,1,10
2878,03-28-2014,20,27,750,598,14352,598,Each,1,10
2888,03-31-2014,20,27,753,598,14352,598,Each,1,10
2896,04-01-2014,20,27,755,598,14352,598,Each,1,10
2904,04-02-2014,20,27,757,608,14592,608,Each,1,10
2912,04-03-2014,20,27,759,606,14544,606,Each,1,10
2920,04-04-2014,20,27,761,612,14688,612,Each,1,10
2933,04-07-2014,20,27,765,607,14568,607,Each,1,10
2941,04-08-2014,20,27,767,614,14736,614,Each,1,10
2949,04-09-2014,20,27,769,612,14688,612,Each,1,10
2957,04-10-2014,20,27,771,610,14640,610,Each,1,10
2965,04-11-2014,20,27,773,609,14616,609,Each,1,10
2968,04-12-2014,20,27,775,10,240,10,Each,1,10
2975,04-14-2014,20,27,777,631,15144,631,Each,1,10
2983,04-15-2014,20,27,779,639,15336,639,Each,1,10
2991,04-16-2014,20,27,781,655,15720,655,Each,1,10
2999,04-17-2014,20,27,783,660,15840,660,Each,1,10
3007,04-18-2014,20,27,785,671,16104,671,Each,1,10
3016,04-21-2014,20,27,788,667,16008,667,Each,1,10
3024,04-22-2014,20,27,790,680,16320,680,Each,1,10
3032,04-23-2014,20,27,792,686,16464,686,Each,1,10
3040,04-24-2014,20,27,794,693,16632,693,Each,1,10
3048,04-25-2014,20,27,796,691,16584,691,Each,1,10
3054,04-26-2014,20,27,798,15,360,15,Each,1,10
3062,04-28-2014,20,27,800,704,16896,704,Each,1,10
3070,04-29-2014,20,27,802,708,16992,708,Each,1,10
3078,04-30-2014,20,27,804,706,16944,706,Each,1,10
3086,05-01-2014,20,27,806,707,16968,707,Each,1,10
3094,05-02-2014,20,27,808,705,16920,705,Each,1,10
3100,05-03-2014,20,27,810,5,120,5,Each,1,10
3108,05-05-2014,20,27,812,721,17304,721,Each,1,10
3116,05-06-2014,20,27,814,719,17256,719,Each,1,10
3124,05-07-2014,20,27,816,735,17640,735,Each,1,10
3132,05-08-2014,20,27,818,742,17808,742,Each,1,10
3140,05-09-2014,20,27,820,750,18000,750,Each,1,10
3148,05-12-2014,20,27,822,755,18120,755,Each,1,10
3156,05-13-2014,20,27,824,753,18072,753,Each,1,10
3164,05-14-2014,20,27,826,755,18120,755,Each,1,10
3172,05-15-2014,20,27,828,753,18072,753,Each,1,10
3180,05-16-2014,20,27,830,756,18144,756,Each,1,10
3184,05-17-2014,20,27,832,10,240,10,Each,1,10
3191,05-19-2014,20,27,834,775,18600,775,Each,1,10
3199,05-20-2014,20,27,836,777,18648,777,Each,1,10
3208,05-21-2014,20,27,838,775,18600,775,Each,1,10
3217,05-22-2014,20,27,840,773,18552,773,Each,1,10
3226,05-23-2014,20,27,842,771,18504,771,Each,1,10
3237,05-26-2014,20,27,845,773,18552,773,Each,1,10
3246,05-27-2014,20,27,847,773,18552,773,Each,1,10
3255,05-28-2014,20,27,849,781,18744,781,Each,1,10
3264,05-29-2014,20,27,851,792,19008,792,Each,1,10
3273,05-30-2014,20,27,853,802,19248,802,Each,1,10
3277,05-31-2014,20,27,855,8,192,8,Each,1,10
3285,06-02-2014,20,27,857,808,19392,808,Each,1,10
3294,06-03-2014,20,27,859,811,19464,811,Each,1,10
3303,06-04-2014,20,27,861,809,19416,809,Each,1,10
3312,06-05-2014,20,27,863,807,19368,807,Each,1,10
3321,06-06-2014,20,27,865,814,19536,814,Each,1,10
3332,06-09-2014,20,27,868,815,19560,815,Each,1,10
3341,06-10-2014,20,27,870,813,19512,813,Each,1,10
3350,06-11-2014,20,27,872,811,19464,811,Each,1,10
3359,06-12-2014,20,27,874,812,19488,812,Each,1,10
3368,06-13-2014,20,27,876,815,19560,815,Each,1,10
3373,06-14-2014,20,27,878,3,72,3,Each,1,10
3382,06-16-2014,20,27,880,816,19584,816,Each,1,10
3391,06-17-2014,20,27,882,837,20088,837,Each,1,10
3400,06-18-2014,20,27,884,852,20448,852,Each,1,10
3409,06-19-2014,20,27,886,859,20616,859,Each,1,10
3418,06-20-2014,20,27,888,857,20568,857,Each,1,10
3428,06-23-2014,20,27,891,858,20592,858,Each,1,10
3437,06-24-2014,20,27,893,862,20688,862,Each,1,10
3446,06-25-2014,20,27,895,860,20640,860,Each,1,10
3455,06-26-2014,20,27,897,858,20592,858,Each,1,10
3464,06-27-2014,20,27,899,863,20712,863,Each,1,10
3476,06-30-2014,20,27,902,865,20760,865,Each,1,10
3485,07-01-2014,20,27,904,863,20712,863,Each,1,10
3494,07-02-2014,20,27,906,863,20712,863,Each,1,10
3503,07-03-2014,20,27,908,891,21384,891,Each,1,10
3512,07-04-2014,20,27,910,890,21360,890,Each,1,10
3525,07-07-2014,20,27,913,898,21552,898,Each,1,10
3534,07-08-2014,20,27,915,906,21744,906,Each,1,10
3543,07-09-2014,20,27,917,914,21936,914,Each,1,10
3552,07-10-2014,20,27,919,912,21888,912,Each,1,10
3561,07-11-2014,20,27,921,924,22176,924,Each,1,10
3575,07-14-2014,20,27,924,924,22176,924,Each,1,10
3584,07-15-2014,20,27,926,922,22128,922,Each,1,10
3593,07-16-2014,20,27,928,934,22416,934,Each,1,10
3602,07-17-2014,20,27,930,932,22368,932,Each,1,10
3611,07-18-2014,20,27,932,942,22608,942,Each,1,10
3623,07-21-2014,20,27,935,938,22512,938,Each,1,10
3632,07-22-2014,20,27,937,965,23160,965,Each,1,10
3641,07-23-2014,20,27,939,963,23112,963,Each,1,10
3650,07-24-2014,20,27,941,963,23112,963,Each,1,10
3659,07-25-2014,20,27,943,971,23304,971,Each,1,10
3666,07-26-2014,20,27,945,10,240,10,Each,1,10
3674,07-28-2014,20,27,947,983,23592,983,Each,1,10
3683,07-29-2014,20,27,949,991,23784,991,Each,1,10
3692,07-30-2014,20,27,951,998,23952,998,Each,1,10
3701,07-31-2014,20,27,953,996,23904,996,Each,1,10
3710,08-01-2014,20,27,955,997,23928,997,Each,1,10
3719,08-04-2014,20,27,957,996,23904,996,Each,1,10
3728,08-05-2014,20,27,959,996,23904,996,Each,1,10
3737,08-06-2014,20,27,961,1011,24264,1011,Each,1,10
3746,08-07-2014,20,27,963,1018,24432,1018,Each,1,10
3755,08-08-2014,20,27,965,1016,24384,1016,Each,1,10
3768,08-11-2014,20,27,969,1010,24240,1010,Each,1,10
3777,08-12-2014,20,27,971,1026,24624,1026,Each,1,10
3786,08-13-2014,20,27,973,1024,24576,1024,Each,1,10
3795,08-14-2014,20,27,975,1024,24576,1024,Each,1,10
3804,08-15-2014,20,27,977,1022,24528,1022,Each,1,10
3808,08-16-2014,20,27,979,12,288,12,Each,1,10
3816,08-18-2014,20,27,981,1042,25008,1042,Each,1,10
3825,08-19-2014,20,27,983,1046,25104,1046,Each,1,10
3834,08-20-2014,20,27,985,1052,25248,1052,Each,1,10
3843,08-21-2014,20,27,987,1050,25200,1050,Each,1,10
3852,08-22-2014,20,27,989,1048,25152,1048,Each,1,10
3866,08-25-2014,20,27,993,1050,25200,1050,Each,1,10
3875,08-26-2014,20,27,995,1058,25392,1058,Each,1,10
3884,08-27-2014,20,27,997,1062,25488,1062,Each,1,10
3893,08-28-2014,20,27,999,1068,25632,1068,Each,1,10
3902,08-29-2014,20,27,1001,1072,25728,1072,Each,1,10
3912,09-01-2014,20,27,1004,1078,25872,1078,Each,1,10
3921,09-02-2014,20,27,1006,1076,25824,1076,Each,1,10
3930,09-03-2014,20,27,1008,1104,26496,1104,Each,1,10
3939,09-04-2014,20,27,1010,1102,26448,1102,Each,1,10
3948,09-05-2014,20,27,1012,1114,26736,1114,Each,1,10
3959,09-08-2014,20,27,1015,1112,26688,1112,Each,1,10
3968,09-09-2014,20,27,1017,1115,26760,1115,Each,1,10
3977,09-10-2014,20,27,1019,1120,26880,1120,Each,1,10
3986,09-11-2014,20,27,1021,1118,26832,1118,Each,1,10
3995,09-12-2014,20,27,1023,1133,27192,1133,Each,1,10
4008,09-15-2014,20,27,1027,1127,27048,1127,Each,1,10
4017,09-16-2014,20,27,1029,1134,27216,1134,Each,1,10
4026,09-17-2014,20,27,1031,1132,27168,1132,Each,1,10
4035,09-18-2014,20,27,1033,1130,27120,1130,Each,1,10
4044,09-19-2014,20,27,1035,1132,27168,1132,Each,1,10
4054,09-22-2014,20,27,1038,1128,27072,1128,Each,1,10
4063,09-23-2014,20,27,1040,1127,27048,1127,Each,1,10
4072,09-24-2014,20,27,1042,1125,27000,1125,Each,1,10
4081,09-25-2014,20,27,1044,1140,27360,1140,Each,1,10
